Query,Title,Authors,Year,DOI
,A meta-analysis of methods to prevent venous thromboembolism following total hip replacement,"TF Imperiale, T Speroff - Jama, 1994 - jamanetwork.com",N/A,N/A
,Abdominal venous thrombosis in an adult population followed in an anticoagulation clinic,"S Galindo-Coral, N Hernández, I Cuéllar… - Revista Colombiana …, 2022 - scielo.org.co",N/A,N/A
,Versatility of the free anterolateral thigh flap for reconstruction of head and neck defects,"Y Kimata, K Uchiyama, S Ebihara… - … –Head & Neck …, 1997 - jamanetwork.com",N/A,N/A
,"Quality of life, utilities, quality-adjusted life-years, and health care decision making: Comment on “Estimating quality of life in acute venous thrombosis”","DK Owens, PG Shekelle - JAMA internal medicine, 2013 - jamanetwork.com",N/A,N/A
,[HTML][HTML] Classification of deep vein thrombosis stages using convolutional neural network of electromyogram with vibrotactile stimulation toward developing an early …,"JW Kang, KT Kim, JW Park, SJ Lee - Plos one, 2023 - journals.plos.org",N/A,N/A
,Gene discovery in venous thrombosis: progress and promise,"EG Bovill - JAMA, 2008 - jamanetwork.com",N/A,N/A
,[PDF][PDF] A theoretical framework for decision trees in uncertain domains: Application to medical data sets,"B Crémilleux, C Robert - AIME, 1997 - cremilleux.users.greyc.fr",N/A,N/A
,[PDF][PDF] GA-SLE: A hybrid algorithm for heart disease prediction using feature selection mechanism,"PK Kushwaha, M Thirunavukkarasan - 2022 - researchsquare.com",N/A,N/A
,[HTML][HTML] Ambulatory risk models for the long-term prevention of sepsis: Retrospective study,"JY Lee, S Molani, C Fang, K Jade… - JMIR Medical …, 2021 - medinform.jmir.org",N/A,N/A
,[HTML][HTML] Investigation of Accuracy and Influence Factors of Predicting Lenticule Thickness in Small Incision Lenticule Extraction by Machine Learning Models,"H Wang, S Zheng, S Tang, X Zhang, Y Chen… - Journal of Personalized …, 2023 - mdpi.com",N/A,N/A
,The incidence of symptomatic venous thromboembolism during and after prophylaxis with enoxaparin: a multi-institutional cohort study of patients who underwent hip …,"JR Leclerc, M Gent, J Hirsh, WH Geerts… - Archives of internal …, 1998 - jamanetwork.com",N/A,N/A
,[HTML][HTML] A contrast adaptive histogram equalization with neural learning quantization (CAHE-NLQ) for blood clot detection in brain,"C Rajive Gandhi, V Murugesh - Journal of Ambient Intelligence and …, 2021 - Springer",N/A,N/A
,Perioperative Handoff Enhancement Opportunities through Technology and Artificial Intelligence: A Narrative Review,"J Sparling, BH Mershon, J Abraham - … Journal on Quality and Patient Safety, 2023 - Elsevier",N/A,N/A
,[HTML][HTML] Ensemble method based predictive model for analyzing disease datasets: a predictive analysis approach,"D Ramesh, YS Katheria - Health and Technology, 2019 - Springer",N/A,N/A
,[HTML][HTML] Artificial intelligence predicts cost after ambulatory anterior cruciate ligament reconstruction,"Y Lu, K Kunze, MR Cohn, O Lavoie-Gagne… - … , Sports Medicine, and …, 2021 - Elsevier",N/A,N/A
,Whole-Arm Ultrasound for Suspected Upper-Extremity Deep Venous Thrombosis in Outpatients—Reply,"M Sartori, B Cosmi - JAMA Internal Medicine, 2015 - jamanetwork.com",N/A,N/A
,[HTML][HTML] Systemic immune inflammation index and peripheral blood carbon dioxide concentration at admission predict poor prognosis in patients with severe traumatic …,"L Chen, S Xia, Y Zuo, Y Lin, X Qiu, Q Chen… - Frontiers in …, 2023 - frontiersin.org",N/A,N/A
,Pre-operative prediction of surgical morbidity in children: comparison of five statistical models,"JN Cooper, L Wei, SA Fernandez, PC Minneci… - Computers in biology …, 2015 - Elsevier",N/A,N/A
,Index event bias as an explanation for the paradoxes of recurrence risk research,"IJ Dahabreh, DM Kent - Jama, 2011 - jamanetwork.com",N/A,N/A
,Trends in the incidence of deep vein thrombosis and pulmonary embolism: a 25-year population-based study,"MD Silverstein, JA Heit, DN Mohr… - Archives of internal …, 1998 - jamanetwork.com",N/A,N/A
,Assessment of jugular venous blood flow stasis and thrombosis during spaceflight,"K Marshall-Goebel, SS Laurie, IV Alferova… - JAMA network …, 2019 - jamanetwork.com",N/A,N/A
,Comparative analysis of machine learning algorithms for detection of pulmonary embolism—a non-cardiac cause of cardiac arrest,"N Firdous, S Bhardwaj, AH Bhat - Intelligent Systems: Proceedings of …, 2021 - Springer",N/A,N/A
,[HTML][HTML] Machine Learning as a Tool for Etiological Investigation in Stroke Medicine,"A Semerano, H Kamel, BB Navi, NS Parikh, AE Merkler… - journals.heart.org",N/A,N/A
,Risk factors for deep vein thrombosis and pulmonary embolism: a population-based case-control study,"JA Heit, MD Silverstein, DN Mohr… - Archives of internal …, 2000 - jamanetwork.com",N/A,N/A
,"Postsplenectomy portal, mesenteric, and splenic vein thrombosis","MK Liang, JL Marks - Archives of Surgery, 2007 - jamanetwork.com",N/A,N/A
,"Direct Oral Anticoagulants Compared With Dalteparin for Treatment of Cancer-Associated Thrombosis: A Living, Interactive Systematic Review and Network Meta …","IB Riaz, HE Fuentes, SAA Naqvi, H He, AJ Tafur… - Mayo Clinic …, 2022 - Elsevier",N/A,N/A
,Artificial intelligence surgery: How do we get to autonomous actions in surgery?,"AA Gumbs, I Frigerio, G Spolverato, R Croner, A Illanes… - Sensors, 2021 - mdpi.com",N/A,N/A
,Ultrasound of the Whole Arm to Manage Suspected Upper-Extremity Deep Venous Thrombosis,"SM Stevens, SC Woller - JAMA Internal Medicine, 2015 - jamanetwork.com",N/A,N/A
,Application of AI and IoT in clinical medicine: summary and challenges,"Z Lu, P Qian, D Bi, Z Ye, X He, Y Zhao, L Su, S Li… - Current Medical …, 2021 - Springer",N/A,N/A
,Venous thromboembolism in patients undergoing laparoscopic and arthroscopic surgery and in leg casts,"D Bergqvist, G Lowe - Archives of internal medicine, 2002 - jamanetwork.com",N/A,N/A
,Sliding large kernel of deep learning algorithm for mobile electrocardiogram diagnosis,"KK Tseng, C Wang, T Xiao, CM Chen… - Computers & Electrical …, 2021 - Elsevier",N/A,N/A
,Paradoxical venous limb gangrene complicating oral anticoagulation in a patient with cancer-associated deep venous thrombosis,"S Georgin, J Pouchot, F Raschilas, S Barete… - Archives of …, 2003 - jamanetwork.com",N/A,N/A
,D-dimer levels and risk of recurrent venous thromboembolism,"S Eichinger, E Minar, C Bialonczyk, M Hirschl… - Jama, 2003 - jamanetwork.com",N/A,N/A
,Preoperative or postoperative start of prophylaxis for venous thromboembolism with low-molecular-weight heparin in elective hip surgery?,"N Strebel, M Prins, G Agnelli… - Archives of internal …, 2002 - jamanetwork.com",N/A,N/A
,Gene variants associated with deep vein thrombosis,"ID Bezemer, LA Bare, CJM Doggen, AR Arellano… - Jama, 2008 - jamanetwork.com",N/A,N/A
,Incidence of venous thromboembolism in otolaryngology–head and neck surgery,"FG Garritano, EB Lehman… - … Otolaryngology–Head & …, 2013 - jamanetwork.com",N/A,N/A
,[HTML][HTML] Fully automated segmentation of lower extremity deep vein thrombosis using convolutional neural network,"C Huang, J Tian, C Yuan, P Zeng, X He… - BioMed research …, 2019 - hindawi.com",N/A,N/A
,The use of infrared thermal imaging in the diagnosis of deep vein thrombosis,"S Kacmaz, E Ercelebi, S Zengin, S Cindoruk - Infrared Physics & …, 2017 - Elsevier",N/A,N/A
,Meta-analysis: anticoagulant prophylaxis to prevent symptomatic venous thromboembolism in hospitalized medical patients,"F Dentali, JD Douketis, M Gianni, W Lim… - Annals of internal …, 2007 - acpjournals.org",N/A,N/A
,Multidimensional machine learning models predicting outcomes after trauma,"D Moris, R Henao, H Hensman, L Stempora, S Chasse… - Surgery, 2022 - Elsevier",N/A,N/A
,ACR Appropriateness Criteria® Fibroids,"SM Ascher, AP Wasnik, JB Robbins, M Adelman… - Journal of the American …, 2022 - Elsevier",N/A,N/A
,Exposure to particulate air pollution and risk of deep vein thrombosis,"A Baccarelli, I Martinelli, A Zanobetti… - Archives of internal …, 2008 - jamanetwork.com",N/A,N/A
,The wisdom and justice of not paying for “preventable complications”,"PJ Pronovost, CA Goeschel, RM Wachter - Jama, 2008 - jamanetwork.com",N/A,N/A
,"Blood transfusions, thrombosis, and mortality in hospitalized patients with cancer","AA Khorana, CW Francis, N Blumberg… - Archives of internal …, 2008 - jamanetwork.com",N/A,N/A
,Venous thromboembolism among elderly patients treated with atypical and conventional antipsychotic agents,"R Liperoti, C Pedone, KL Lapane, V Mor… - Archives of Internal …, 2005 - jamanetwork.com",N/A,N/A
,Venous thromboembolism according to age: the impact of an aging population,"PD Stein, RD Hull, F Kayali, WA Ghali… - Archives of internal …, 2004 - jamanetwork.com",N/A,N/A
,Is venous blood flow in the left leg less than in the right?,"A NEISTADT, SI SCHWARTZ - Archives of Surgery, 1966 - jamanetwork.com",N/A,N/A
,[CITATION][C] FEATURED CONTENT,"JL Maron, ML Evans, AJ McGregor, B Safdar, AA Mangi…",N/A,N/A
,Successful strategies for integrating bedside ultrasound into undergraduate medical education,"JK Palma - Military Medicine, 2015 - academic.oup.com",N/A,N/A
,Homocysteinemia and Viral Infection with Special Emphasis on COVID-19,"A Tripathi, K Misra - Homocysteine Metabolism in Health and Disease, 2022 - Springer",N/A,N/A
,[HTML][HTML] Clinical decision support system for venous thromboembolism risk classification,"Z Qatawneh, M Alshraideh, N Almasri, L Tahat… - Applied computing and …, 2019 - Elsevier",N/A,N/A
,Justification of using Computed Tomography and Magnetic Resonance Imaging for Deep Venous Thrombosis and Pulmonary Embolism.,"P Bodnar, Y Bodnar, T Bodnar… - … Journal of Online & …, 2021 - search.ebscohost.com",N/A,N/A
,"Upper-extremity deep vein thrombosis: risk factors, diagnosis, and complications","P Prandoni, P Polistena, E Bernardi… - Archives of Internal …, 1997 - jamanetwork.com",N/A,N/A
,Derivation and validation of a Bayesian network to predict pretest probability of venous thromboembolism,"JA Kline, AJ Novobilski, C Kabrhel, PB Richman… - Annals of emergency …, 2005 - Elsevier",N/A,N/A
,Machine Learning for Real-World Evidence Analysis of COVID-19 Pharmacotherapy,"A Bustos, P Mas_Serrano, ML Boquera… - arXiv preprint arXiv …, 2021 - arxiv.org",N/A,N/A
,[HTML][HTML] Hemostasis and Stroke,"Z Bagoly, D Behme, J Kaesmacher… - Frontiers in …, 2021 - frontiersin.org",N/A,N/A
,The CMS ruling on venous thromboembolism after total knee or hip arthroplasty: weighing risks and benefits,"MB Streiff, ER Haut - JAMA, 2009 - jamanetwork.com",N/A,N/A
,Non-invasive inference of thrombus material properties with physics-informed neural networks,"M Yin, X Zheng, JD Humphrey… - Computer Methods in …, 2021 - Elsevier",N/A,N/A
,[HTML][HTML] Effect of Low-Dose Dexmedetomidine Combined with Lumbosacral Plexus Block Guided by Ultrasound Imaging Based on Image Segmentation Algorithm in …,"Q Ji, F Wang, Q He, Y Li, Y Ma - Computational Intelligence and …, 2022 - hindawi.com",N/A,N/A
,Bleeding and recurrent thrombosis in definite antiphospholipid syndrome: analysis of a series of 66 patients treated with oral anticoagulation to a target international …,"G Ruiz-Irastorza, MA Khamashta, BJ Hunt… - Archives of Internal …, 2002 - jamanetwork.com",N/A,N/A
,Adverse events during medical and surgical hospitalizations for persons with schizophrenia,"GL Daumit, PJ Pronovost, CB Anthony… - Archives of general …, 2006 - jamanetwork.com",N/A,N/A
